id,uuid,image_url,latitude,longitude,place_county_name,place_state_name
259360546,1844fa07-4ba7-4a00-9b8f-f1f27aeb1463,https://static.inaturalist.org/photos/465561510/medium.jpg,-18.0207528333,-68.93595,Sajama,Oruro
259360588,317349c4-436e-414d-84f6-abf3157f1415,https://static.inaturalist.org/photos/465561619/medium.jpg,-18.0208916667,-68.936255,Sajama,Oruro
259420873,42183115-0daa-45f5-9bf5-7418348a4c02,https://inaturalist-open-data.s3.amazonaws.com/photos/465685503/medium.jpeg,-18.2517416667,-69.1773277778,Parinacota,Arica y Parinacota
259521991,24dbd9e7-10e9-4f8c-8a83-e28a79d5b195,https://inaturalist-open-data.s3.amazonaws.com/photos/465882586/medium.jpg,-15.6887583537,-71.5883387575,Caylloma,Arequipa
259596423,25f6524e-633e-4fe7-bdc3-2a24d4510065,https://static.inaturalist.org/photos/466032372/medium.jpeg,-19.447754899,-69.6100981137,Iquique,Tarapacá
260087462,21ac32d9-cfa3-4b66-8ed6-1cb87b8d9ccd,https://inaturalist-open-data.s3.amazonaws.com/photos/467006032/medium.jpeg,-21.7042715419,-66.469911196,Sud Lípez,Potosí
260127183,eb41681f-c751-4599-b55a-68fa078b6c9c,https://static.inaturalist.org/photos/467085796/medium.jpeg,-22.5388111111,-67.6504305556,Sud Lípez,Potosí
260325278,e6a38bd8-e73c-4fdd-9d4a-9f7b9fa3ee2f,https://inaturalist-open-data.s3.amazonaws.com/photos/467485273/medium.jpg,-26.789875,-65.6914533333,Tafí del Valle,Tucumán
260327562,3d060f56-18ae-4691-9d89-27dcb52fb61e,https://static.inaturalist.org/photos/467490427/medium.jpg,-26.2262296211,-67.0613745042,Antofagasta de la Sierra,Catamarca
260339874,9f7df254-249e-4168-acd7-1c34f449c3c1,https://inaturalist-open-data.s3.amazonaws.com/photos/467512714/medium.jpeg,-16.9595527778,-68.4276305556,Pacajes,La Paz
260701056,f331b12e-2ba1-4269-ac07-1044481760ca,https://inaturalist-open-data.s3.amazonaws.com/photos/468225214/medium.jpg,-21.9258533333,-68.0053722167,Nor Lípez,Potosí
260994537,b7e9097e-b754-4138-9fe1-8f9b48714c12,https://static.inaturalist.org/photos/468806910/medium.jpeg,-21.46405035,-67.84754973,Nor Lípez,Potosí
261502789,38b61671-2df1-4617-a336-b5a3e88a50ac,https://inaturalist-open-data.s3.amazonaws.com/photos/469813464/medium.jpg,-24.1031388883,-66.3549111117,Los Andes,Salta
261749470,d101bc42-ec94-4c70-9a83-05d196ee4025,https://inaturalist-open-data.s3.amazonaws.com/photos/470302125/medium.jpg,-23.197894445,-65.1927277783,Humahuaca,Jujuy
261749471,d5abfbc9-1eaf-4ef7-8608-34832dae68bd,https://inaturalist-open-data.s3.amazonaws.com/photos/470302148/medium.jpg,-23.1978888883,-65.1927111117,Humahuaca,Jujuy
263056632,9c770682-022a-42be-a7ce-ea40ce8c4a8d,https://inaturalist-open-data.s3.amazonaws.com/photos/472507964/medium.jpg,-22.3746866667,-68.0305333333,El Loa,Antofagasta
264052871,c600bef0-e9d9-4c7e-be73-3e34da7c6474,https://inaturalist-open-data.s3.amazonaws.com/photos/474472462/medium.jpeg,-15.6990070342,-71.5905151367,Caylloma,Arequipa
264311502,693956a3-fb11-40eb-9a0e-deff56362ce1,https://inaturalist-open-data.s3.amazonaws.com/photos/474757781/medium.jpg,-20.4719911084,-66.8314084219,Antonio Quijarro,Potosí
265055981,8a8d2482-e7a6-4592-b452-3e70862d8c0c,https://inaturalist-open-data.s3.amazonaws.com/photos/476029950/medium.jpeg,-18.2016651652,-69.5587941697,Parinacota,Arica y Parinacota
265991225,99fd8ce7-35e1-42ea-aba4-ca73cc45a220,https://inaturalist-open-data.s3.amazonaws.com/photos/477865270/medium.jpg,-21.9429666667,-67.6240916667,Nor Lípez,Potosí
268048279,fe4ca53d-d5aa-4d63-a191-d73100da6f95,https://inaturalist-open-data.s3.amazonaws.com/photos/481775402/medium.jpeg,-22.3471469879,-68.0263748169,El Loa,Antofagasta
268048282,f503963d-5dfc-475e-a4fa-7cd84240b43d,https://inaturalist-open-data.s3.amazonaws.com/photos/481775406/medium.jpeg,-22.3471450806,-68.0263824463,El Loa,Antofagasta
268612652,34af6b61-1c68-4dcf-8399-42d6acc912ee,https://inaturalist-open-data.s3.amazonaws.com/photos/483044222/medium.jpeg,-21.6270771027,-68.0921554565,Nor Lípez,Potosí
269208649,aa58546c-dc15-4db2-8f98-b33a63d700b9,https://inaturalist-open-data.s3.amazonaws.com/photos/484007745/medium.jpeg,-29.2440974,-71.4603626,Elqui,Coquimbo
269279454,a862f4d1-e23e-44dd-a4fc-73b67222052c,https://inaturalist-open-data.s3.amazonaws.com/photos/484147834/medium.jpeg,-21.2684863614,-67.227993831,Nor Lípez,Potosí
269583589,66eba192-be37-4cc7-9bd1-174a42dc27ab,https://inaturalist-open-data.s3.amazonaws.com/photos/484731596/medium.jpg,-17.3816633333,-69.4355383333,Pacajes,La Paz
270505096,70ddd792-e515-486f-bc3d-3b8b9384036f,https://inaturalist-open-data.s3.amazonaws.com/photos/332224218/medium.jpeg,-28.174691,-66.003536,Ambato,Catamarca
270818279,bb063930-eb29-47f9-8bfd-32d640cd6c19,https://static.inaturalist.org/photos/487088050/medium.jpg,-19.4661116667,-67.4268333333,Ladislao Cabrera,Oruro
270907938,df9da7ac-e9db-4e31-8fb3-1d16504dec53,https://inaturalist-open-data.s3.amazonaws.com/photos/487252389/medium.jpeg,-21.4360357997,-67.8572678,Nor Lípez,Potosí
271490527,462c9440-e350-46b2-b875-122d81ecab2f,https://inaturalist-open-data.s3.amazonaws.com/photos/488352715/medium.jpeg,-16.21107862,-71.4748718863,Arequipa,Arequipa
272359250,ca4eef6a-98f8-4b00-be28-069f5554d50b,https://static.inaturalist.org/photos/489995524/medium.jpeg,-17.7431049167,-69.5615463056,Parinacota,Arica y Parinacota
272707864,9ee68743-d6db-4761-a126-8893bd1b8b28,https://inaturalist-open-data.s3.amazonaws.com/photos/490623921/medium.jpeg,-23.3463110808,-64.9924364162,Valle Grande,Jujuy
272769338,70493ecc-6660-4768-9c05-12cfda33de27,https://inaturalist-open-data.s3.amazonaws.com/photos/490737779/medium.jpeg,-22.7662868351,-65.7182689397,Cochinoca,Jujuy
273253254,7a11f043-afeb-4b32-b7a0-11a8b44f0e5d,https://static.inaturalist.org/photos/493195122/medium.jpeg,-15.7549866667,-71.5516416667,Caylloma,Arequipa
273253813,ad8cb14a-2e94-49a4-93a7-70bd9353a0bc,https://static.inaturalist.org/photos/493210896/medium.jpeg,-15.7527583251,-71.5817283466,Caylloma,Arequipa
273289122,65d8b4f3-22ae-4179-8af3-462baef1f220,https://inaturalist-open-data.s3.amazonaws.com/photos/491551805/medium.jpeg,-19.5506756656,-65.8797194436,Tomás Frías,Potosí
273508238,ecec71ba-f269-407c-a586-71b1c2534244,https://inaturalist-open-data.s3.amazonaws.com/photos/491907588/medium.jpeg,-19.5506766134,-65.8797194436,Tomás Frías,Potosí
273814961,2e0ad1de-24ff-4047-a6d3-7e9b3a3ce5da,https://static.inaturalist.org/photos/492373890/medium.jpg,-21.3584833333,-68.0278555556,Nor Lípez,Potosí
274060868,a9f1528b-8220-4e7a-a16b-2bbab2681ce7,https://inaturalist-open-data.s3.amazonaws.com/photos/492763341/medium.jpeg,-18.20392,-68.9808233333,Sajama,Oruro
274667459,05349e20-ac34-4ca1-aa9c-925169617580,https://inaturalist-open-data.s3.amazonaws.com/photos/493731145/medium.jpeg,-19.5944591146,-65.7705568895,Tomás Frías,Potosí
274907806,6bcd6fa5-b7d9-43bc-ac0e-56a04050a0cb,https://inaturalist-open-data.s3.amazonaws.com/photos/494102888/medium.jpeg,-17.97644496,-67.01669091,Cercado,Oruro
274977083,74bf6386-e5dd-484b-af89-81c0277c8cbe,https://inaturalist-open-data.s3.amazonaws.com/photos/494214305/medium.jpeg,-18.1963298,-67.0123907,Pantaleón Dalence,Oruro
275131215,91521f28-b7d3-4cdb-a1c5-3d2fc2ec15d6,https://inaturalist-open-data.s3.amazonaws.com/photos/494456649/medium.jpeg,-15.88825,-68.9582361111,Eliodoro Camacho,La Paz
275776142,9eeaafc0-9e68-413f-8b29-4d232ae4442a,https://inaturalist-open-data.s3.amazonaws.com/photos/495445105/medium.jpeg,-18.09964425,-69.03116524,Sajama,Oruro
275776628,f8317707-e16c-4a37-8357-7c10403fb0e6,https://inaturalist-open-data.s3.amazonaws.com/photos/495432033/medium.jpeg,-17.950378254,-67.1211715043,Cercado,Oruro
275827814,cb267572-7b4a-42bf-b3e8-558d0f8a29c4,https://static.inaturalist.org/photos/495506098/medium.jpeg,-18.047805,-68.9346883333,Sajama,Oruro
275897388,1b0621af-9a58-494e-9363-f870024c8794,https://inaturalist-open-data.s3.amazonaws.com/photos/495605869/medium.jpeg,-18.205865713,-69.0326900035,Sajama,Oruro
276013517,9961664e-49a7-44c2-9b0f-564e53b6a1d2,https://inaturalist-open-data.s3.amazonaws.com/photos/495779096/medium.jpeg,-18.7013527778,-69.4044027778,Arica,Arica y Parinacota
276114232,c0707aa9-4bdb-412e-aca3-db32a6ddaba6,https://static.inaturalist.org/photos/495934270/medium.jpeg,-18.1062092,-68.9813434,Sajama,Oruro
276393776,42ad3e5b-d7ec-4316-8efe-bc7d8e38f244,https://static.inaturalist.org/photos/496366823/medium.jpg,-18.1003822322,-69.0294958654,Sajama,Oruro
276633519,ad8a5af6-de34-47d3-a038-ec8580374144,https://inaturalist-open-data.s3.amazonaws.com/photos/496760721/medium.jpeg,-18.2792233,-67.12095184,Cercado,Oruro
276971520,8d6fb89e-6bcc-43a6-bac7-a24d1c0b483e,https://inaturalist-open-data.s3.amazonaws.com/photos/497345761/medium.jpg,-21.3515416667,-68.0304805,Nor Lípez,Potosí
277369820,04d01951-e451-40c4-8de7-f81394ffe005,https://inaturalist-open-data.s3.amazonaws.com/photos/498047051/medium.jpg,-19.5371434931,-65.8143041377,Tomás Frías,Potosí
278974990,f52550c3-61b9-4ea2-9cc9-ad9bbb92b8ad,https://inaturalist-open-data.s3.amazonaws.com/photos/500940360/medium.jpg,-20.9375972043,-68.824115652,Iquique,Tarapacá
279084403,2adb8eed-e810-4b15-85ce-4a3fe43eb0ca,https://static.inaturalist.org/photos/501140011/medium.jpg,-15.774575,-71.5585166667,Caylloma,Arequipa
279497722,59e499c9-191b-46a1-963b-5516f2a5be46,https://inaturalist-open-data.s3.amazonaws.com/photos/501901951/medium.jpeg,-11.5724683472,-76.3398494571,Huarochiri,Lima
279958341,7bb1e19f-1523-4c5d-af70-8e987883a302,https://inaturalist-open-data.s3.amazonaws.com/photos/502761500/medium.jpeg,-23.5802951181,-65.343638602,Tilcara,Jujuy
281222765,be965f7c-794d-4530-a1a0-b26db7cc1a43,https://inaturalist-open-data.s3.amazonaws.com/photos/505162003/medium.jpg,-16.3792017462,-71.4149308205,Arequipa,Arequipa
282523744,d1d86f3f-92a1-44f5-917a-53a590e050b0,https://inaturalist-open-data.s3.amazonaws.com/photos/507592173/medium.jpg,-22.1796162127,-67.4219188124,Sud Lípez,Potosí
283509028,6e11a07f-49c8-4930-9160-633d384aa341,https://inaturalist-open-data.s3.amazonaws.com/photos/509433706/medium.jpg,-16.4037519391,-71.297080256,Arequipa,Arequipa
284388681,c2563068-88df-4db8-baa1-6e65fb95804f,https://static.inaturalist.org/photos/511083688/medium.jpg,-20.9697761389,-68.7973632778,Iquique,Tarapacá
284425525,8c1a2f41-371c-4ca8-aef1-6f8541d22a7c,https://inaturalist-open-data.s3.amazonaws.com/photos/511141264/medium.jpg,-23.1703325178,-65.0497896441,Humahuaca,Jujuy
284425543,3a705891-ce58-440c-bf3a-d674ff0bf019,https://inaturalist-open-data.s3.amazonaws.com/photos/511141916/medium.jpg,-23.2946353526,-65.0205923689,Valle Grande,Jujuy
284433015,eceba4c2-6ffb-4538-b641-1b97a61d47f6,https://inaturalist-open-data.s3.amazonaws.com/photos/511171018/medium.jpg,-19.5964242,-68.9854426997,Iquique,Tarapacá
284809843,544dcce6-0ede-44f1-805b-8cc41c2d4164,https://inaturalist-open-data.s3.amazonaws.com/photos/511887391/medium.jpg,-22.3747638889,-68.030525,El Loa,Antofagasta
285394945,54338165-0a93-4531-938d-f701733c07a5,https://inaturalist-open-data.s3.amazonaws.com/photos/512979459/medium.jpg,-20.8060387807,-68.7451634336,Iquique,Tarapacá
285693558,dc7f5dde-d3a9-42c9-ae04-58b1876055cc,https://inaturalist-open-data.s3.amazonaws.com/photos/513497639/medium.jpg,-19.698,-65.8476666667,Tomás Frías,Potosí
285693571,95de8016-09e9-428e-8968-95f8ad9ffabd,https://inaturalist-open-data.s3.amazonaws.com/photos/513498257/medium.jpg,-21.2515,-68.0208333333,Nor Lípez,Potosí
285693572,06e630f2-8182-4c88-8883-c005787f1156,https://inaturalist-open-data.s3.amazonaws.com/photos/513498354/medium.jpg,-21.3868333333,-68.0073333333,Nor Lípez,Potosí
286267814,37237939-e6ee-4499-a56c-8ba75feae3cd,https://inaturalist-open-data.s3.amazonaws.com/photos/514622262/medium.jpg,-20.3411722125,-68.8246026264,Iquique,Tarapacá
287803416,6b42acb4-ec76-47c4-ad26-d933b2a13a8d,https://inaturalist-open-data.s3.amazonaws.com/photos/517518968/medium.jpg,-21.3634932507,-67.8374889493,Nor Lípez,Potosí
288691568,da9f4591-cad3-4a10-95f7-b0875384485f,https://inaturalist-open-data.s3.amazonaws.com/photos/519200122/medium.jpg,-15.5601861111,-72.7207555556,Condesuyos,Arequipa
288692733,75d99b3c-cfbf-4d10-80f7-abb50623c824,https://inaturalist-open-data.s3.amazonaws.com/photos/519201957/medium.jpg,-15.5592777778,-72.7217166667,Condesuyos,Arequipa
288694630,439d5167-2d8a-4531-99e1-c295d74ebd63,https://inaturalist-open-data.s3.amazonaws.com/photos/519204903/medium.jpg,-15.5472611111,-72.6904527778,Condesuyos,Arequipa
288695011,68fdfd4b-f40c-4441-a412-67f803c82717,https://inaturalist-open-data.s3.amazonaws.com/photos/519205439/medium.jpg,-15.5590694444,-72.7219472222,Condesuyos,Arequipa
288897380,40eb0948-a2d6-47fb-ab05-08b2b4eb7232,https://inaturalist-open-data.s3.amazonaws.com/photos/519578816/medium.jpg,-23.6920147,-65.6478022997,Tumbaya,Jujuy
289258713,48432c47-c7cd-413a-97fb-f59439881e46,https://inaturalist-open-data.s3.amazonaws.com/photos/520255105/medium.jpg,-15.5597055556,-72.7213361111,Condesuyos,Arequipa
289408210,2e7e53c0-dd81-4b1c-85b5-92ff501c3369,https://static.inaturalist.org/photos/520534352/medium.jpg,-21.0403528333,-68.7304216667,Iquique,Tarapacá
290147484,9737c979-53a4-46b6-92b1-7e53463b7f27,https://inaturalist-open-data.s3.amazonaws.com/photos/521927107/medium.jpg,-18.0575931516,-68.9417349179,Sajama,Oruro
291645098,6e2dc237-ed81-4588-8628-cab943d830f7,https://inaturalist-open-data.s3.amazonaws.com/photos/524746075/medium.jpg,-22.4151966667,-68.0362778333,El Loa,Antofagasta
292888668,39fd2910-182f-4cde-9323-9d4dee5efa63,https://inaturalist-open-data.s3.amazonaws.com/photos/527116527/medium.jpg,-15.5591805556,-72.721725,Condesuyos,Arequipa
293151121,ef9c6c84-8349-4b99-94f6-8afac5404b0e,https://static.inaturalist.org/photos/527603005/medium.jpg,-15.5601111111,-72.7206111111,Condesuyos,Arequipa
293151123,5a6629d5-030c-4640-a237-9c3237a05b3a,https://static.inaturalist.org/photos/527603174/medium.jpg,-15.5513944444,-72.7089166667,Condesuyos,Arequipa
293336070,56096211-9f18-4918-98d9-f0b49f2e10fe,https://inaturalist-open-data.s3.amazonaws.com/photos/527965042/medium.jpg,-15.5596527778,-72.7195583333,Condesuyos,Arequipa
293476756,4e97c758-e484-4b08-8668-368db96fb2f4,https://inaturalist-open-data.s3.amazonaws.com/photos/528219361/medium.jpg,-21.86875,-66.1420716667,Santa Catalina,Jujuy
293503016,ae43c9bc-c5eb-4ea6-b416-9e8c3b19e3d2,https://inaturalist-open-data.s3.amazonaws.com/photos/528269339/medium.jpg,-15.2598798526,-69.0128896013,Bautista Saavedra,La Paz
293516883,39fd93a0-effa-4ab0-abcb-a3dc34363102,https://inaturalist-open-data.s3.amazonaws.com/photos/528295703/medium.jpg,-15.2598798526,-69.0128896013,Bautista Saavedra,La Paz
293517707,3939561b-a986-4c79-b604-977ca5321de1,https://inaturalist-open-data.s3.amazonaws.com/photos/528297304/medium.jpg,-15.2598798526,-69.0128896013,Bautista Saavedra,La Paz
293534229,c7aab06e-586e-49b5-954c-505fa1c10cbc,https://inaturalist-open-data.s3.amazonaws.com/photos/528327089/medium.jpg,-15.2598798526,-69.0128896013,Bautista Saavedra,La Paz
299045813,5bbe1fe7-49a0-43d2-8cc8-29ab3d5d44fb,https://inaturalist-open-data.s3.amazonaws.com/photos/538743504/medium.jpg,-22.6477736693,-67.4912362173,Sud Lípez,Potosí
300243802,2405fa4c-b5be-4769-ae09-dd7158aa6a7e,https://static.inaturalist.org/photos/540959813/medium.jpg,-21.0269578274,-68.8118751326,Iquique,Tarapacá
301637622,14083b19-9c95-476b-9fc8-65482e48e90b,https://inaturalist-open-data.s3.amazonaws.com/photos/543557362/medium.jpg,-16.4002885829,-71.1175892542,Arequipa,Arequipa
301645022,b7b365fd-ce20-4267-8521-038fa8b4c0c5,https://inaturalist-open-data.s3.amazonaws.com/photos/543570947/medium.jpg,-16.4280193509,-71.0034774726,Arequipa,Arequipa
302106938,8878c462-c7dd-4695-9641-892ee79191f8,https://inaturalist-open-data.s3.amazonaws.com/photos/544438763/medium.jpg,-18.2435590608,-69.3243241359,Parinacota,Arica y Parinacota
303391984,87774232-3cbf-432c-85f8-cd1b5041de64,https://inaturalist-open-data.s3.amazonaws.com/photos/546829060/medium.jpg,-21.358882,-68.026549,Nor Lípez,Potosí
303484740,190748b0-6967-4d79-abe2-cad53e1992f0,https://inaturalist-open-data.s3.amazonaws.com/photos/547000367/medium.jpg,-21.358899,-68.026645,Nor Lípez,Potosí
306143857,896ac8c9-5ce6-40e5-a009-dbd74a709665,https://inaturalist-open-data.s3.amazonaws.com/photos/552060786/medium.jpg,-22.3847944444,-67.4036388889,Sud Lípez,Potosí
306152690,7da68a8a-4f4a-4b73-a748-0b3e10614a52,https://inaturalist-open-data.s3.amazonaws.com/photos/552078227/medium.jpg,-16.170305,-71.516495,Arequipa,Arequipa
306285055,25f2dffe-8e29-462f-87fd-624a56fcfcc6,https://inaturalist-open-data.s3.amazonaws.com/photos/552327419/medium.jpg,-18.6435966667,-66.0463555,Chayanta,Potosí
306886138,b53e6669-6e87-4f0a-9a91-8f0a3dd4150c,https://inaturalist-open-data.s3.amazonaws.com/photos/553471438/medium.jpg,-18.6385716667,-66.0290971667,Chayanta,Potosí
306889751,a817f6d4-ace3-424c-8001-b31ae7f1ca5c,https://inaturalist-open-data.s3.amazonaws.com/photos/553477733/medium.jpg,-18.63657,-66.02655,Chayanta,Potosí
307259416,c50811bb-4ebc-42cd-98ef-3914e2ca3c61,https://static.inaturalist.org/photos/554187392/medium.jpg,-11.5731216667,-76.26847,Huarochiri,Lima
307680500,b743eb16-c21b-40ec-acb8-6a2c84460dbf,https://inaturalist-open-data.s3.amazonaws.com/photos/555005432/medium.jpg,-17.5963863181,-69.7890279918,Tacna,Tacna
307680502,eada8a01-faf2-4cde-8fa3-2f187c5dc71c,https://inaturalist-open-data.s3.amazonaws.com/photos/555005450/medium.jpg,-17.5939407678,-69.788684673,Tacna,Tacna
307680508,ad6bc7cb-095a-44e5-adfc-e17b17e568d3,https://inaturalist-open-data.s3.amazonaws.com/photos/555005593/medium.jpg,-17.5953316303,-69.7877405354,Tacna,Tacna
309000979,c8583bb2-0316-4667-bd88-75d52868a534,https://static.inaturalist.org/photos/557548221/medium.jpg,-15.6942247272,-71.5904847533,Caylloma,Arequipa
310384551,3bb77780-8c06-464c-a54b-8fc5f4b3f423,https://inaturalist-open-data.s3.amazonaws.com/photos/560146180/medium.jpg,-20.9409603085,-68.6587310757,Iquique,Tarapacá
311044111,18f52683-1583-40e0-869f-a7dee46f4f8e,https://inaturalist-open-data.s3.amazonaws.com/photos/561453926/medium.jpg,-17.3399397868,-70.2661614865,Candarave,Tacna
311619901,d29a61c7-6f2e-40f7-b724-25c1c701f517,https://inaturalist-open-data.s3.amazonaws.com/photos/562553776/medium.jpg,-16.1796383333,-71.5318133333,Arequipa,Arequipa
311619917,6be0b5df-e240-4797-a17f-e02aa37ef3dd,https://inaturalist-open-data.s3.amazonaws.com/photos/562553805/medium.jpg,-16.179645,-71.5318133333,Arequipa,Arequipa
313301797,c6fb2cbb-2e87-44d7-bf27-dcfea58ae0cb,https://inaturalist-open-data.s3.amazonaws.com/photos/565767499/medium.jpg,-21.8724065309,-66.8827861524,Sud Lípez,Potosí
314239212,7c5c8a98-c5a8-4f03-ac2d-81909cff5702,https://inaturalist-open-data.s3.amazonaws.com/photos/567559249/medium.jpg,-15.7257746758,-72.0208062977,Caylloma,Arequipa
314408136,d5c31707-50a8-4cb3-be74-9759a8265a4a,https://inaturalist-open-data.s3.amazonaws.com/photos/567873760/medium.jpg,-21.3778079639,-67.7041979508,Nor Lípez,Potosí
314770600,640f7ad2-a824-41ad-b7bd-405e16b85c91,https://inaturalist-open-data.s3.amazonaws.com/photos/568557177/medium.jpg,-21.358589841,-68.0270003607,Nor Lípez,Potosí
315407881,cb3d6810-7aa1-4bb3-b94c-5e7ba505ba2d,https://inaturalist-open-data.s3.amazonaws.com/photos/569773136/medium.jpg,-22.2199512662,-65.2199196896,Santa Victoria,Salta
315488409,b59d7cb3-0ad5-4567-b923-a444a17c4036,https://inaturalist-open-data.s3.amazonaws.com/photos/569926976/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
315488410,808d8418-c50a-4a6c-bba1-7a5bc2dd6543,https://inaturalist-open-data.s3.amazonaws.com/photos/569926959/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
315488411,8608bd7a-05d2-44d6-b692-fd18c5d81107,https://inaturalist-open-data.s3.amazonaws.com/photos/569926983/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
315488412,d328cccc-1847-42d9-bc6c-4215b1b47822,https://inaturalist-open-data.s3.amazonaws.com/photos/569926989/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
315488417,b0d9ad30-2e1b-4780-a7d2-a47889951f56,https://inaturalist-open-data.s3.amazonaws.com/photos/569927018/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
315834244,eaa37757-b4f3-43e4-94ae-c8cc458530c8,https://inaturalist-open-data.s3.amazonaws.com/photos/570586623/medium.jpg,-20.9004069374,-68.5498035425,Iquique,Tarapacá
316066970,a778ee9b-3c44-460d-a7e8-f2a4160395c9,https://inaturalist-open-data.s3.amazonaws.com/photos/571021336/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
316066975,8550c81f-49ba-49e9-bfdb-b8787918f0eb,https://inaturalist-open-data.s3.amazonaws.com/photos/571021372/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
316066981,484486e9-2488-413e-92ce-8ae0226f8b0f,https://inaturalist-open-data.s3.amazonaws.com/photos/571021338/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
316066984,912259e6-2dad-4e0c-9080-1e8857961df9,https://inaturalist-open-data.s3.amazonaws.com/photos/571021367/medium.jpg,-22.4611814,-66.6284279,Rinconada,Jujuy
316069064,6bd76461-a1e2-4254-a3f2-c01dd05384ea,https://inaturalist-open-data.s3.amazonaws.com/photos/571025358/medium.jpg,-22.5688973,-66.8975372,Rinconada,Jujuy
316069072,8968acb3-c890-4c76-b6df-a13796b42b1e,https://inaturalist-open-data.s3.amazonaws.com/photos/571025380/medium.jpg,-22.5688973,-66.8975372,Rinconada,Jujuy
317110162,a49614df-9680-4c73-9dd1-1598f1a04a98,https://inaturalist-open-data.s3.amazonaws.com/photos/572982630/medium.jpg,-18.23667,-69.1825633333,Parinacota,Arica y Parinacota
317688905,b4a86db1-bc7f-476f-b9da-43344adabcd7,https://inaturalist-open-data.s3.amazonaws.com/photos/574089553/medium.jpg,-28.2023956946,-69.4887744563,Copiapó,Atacama
317861570,5369a6b3-b35f-4dce-8e0f-38d1e9ff6abe,https://inaturalist-open-data.s3.amazonaws.com/photos/574414048/medium.jpg,-18.1752423204,-68.9597984431,Sajama,Oruro
318415164,f31fdb86-e890-40c6-8d21-03e95997760d,https://inaturalist-open-data.s3.amazonaws.com/photos/575473194/medium.jpg,-22.0382933,-67.8825116,Sud Lípez,Potosí
