id,user_name,license,image_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
235752555,Rodrigo Jorquera González,,https://static.inaturalist.org/photos/419313499/medium.jpeg,-29.8423061111,-71.2681274167,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
235981149,Jocelyne Contreras,,https://static.inaturalist.org/photos/419758830/medium.jpeg,-32.2281416667,-71.5198833333,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
236148485,María Fernanda Glaser Danton,,https://static.inaturalist.org/photos/420082427/medium.jpeg,-30.3256416667,-71.2455583333,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236148581,María Fernanda Glaser Danton,,https://static.inaturalist.org/photos/420082643/medium.jpeg,-30.3256033333,-71.2455366667,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236149008,María Fernanda Glaser Danton,,https://static.inaturalist.org/photos/420083585/medium.jpeg,-30.322955,-71.2437966667,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236149227,María Fernanda Glaser Danton,,https://static.inaturalist.org/photos/420083978/medium.jpeg,-30.3230883333,-71.24382,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236350269,Marcelo Olivares H.,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/420468723/medium.jpeg,-29.99972261,-71.00521202,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236606569,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/420955500/medium.jpeg,-31.4223966667,-71.5962133333,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236623617,Miguel Patiño M.,,https://static.inaturalist.org/photos/420988383/medium.jpeg,-33.5506251897,-71.6111494973,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
236785905,SebaArosZ,CC-BY-NC,https://static.inaturalist.org/photos/421302920/medium.jpg,-30.7358330794,-70.9818870773,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236787350,Bastian Riveros Flores,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/421310453/medium.jpeg,-29.9532139,-71.2467721,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
236830397,Bastian Riveros Flores,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/421394485/medium.jpeg,-29.9531299,-71.2465557997,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237039424,,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/421799736/medium.jpeg,-31.5157978997,-71.5692576997,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237129478,Bastian Riveros Flores,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/421969810/medium.jpeg,-29.8248357997,-71.2954900997,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237510672,Ramón U.,,https://static.inaturalist.org/photos/422706077/medium.jpeg,-33.2050433333,-71.1658483333,Melipilla,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
237642391,Pilar Molina Albornoz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/422961922/medium.jpeg,-30.5693972222,-71.1791972222,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237757045,Teresa Toro Araneda,,https://static.inaturalist.org/photos/423180060/medium.jpeg,-29.9639674883,-71.3528145477,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237875717,Marcelo Olivares H.,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/423410866/medium.jpeg,-30.01691071,-71.00912369,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
237989660,Cesar Ormazabal,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/423629815/medium.jpg,-32.9327776,-71.0401305997,Chacabuco,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
238010597,Diego Almendras G.,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/423664590/medium.jpeg,-30.035059054,-70.8156890625,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
238677144,Isabel (AlikantoChile),CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/424959252/medium.jpeg,-30.6732478722,-70.9017890319,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
238713982,Del bosque esclerofilo,,https://static.inaturalist.org/photos/425033318/medium.jpeg,-31.1296291111,-71.6247711111,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
239015195,Josefa Estela Hernández Yáñez,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/425612651/medium.jpeg,-33.4429934,-71.6530588,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
239185966,Marcelo Olivares H.,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/425949504/medium.jpeg,-30.01852489,-71.01032862,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
239309870,Víctor Sarabia Sánchez,,https://static.inaturalist.org/photos/426188698/medium.jpeg,-31.6919191747,-70.8685114987,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
239331057,Francisco Riquelme Tapia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/426235657/medium.jpeg,-30.7301776716,-71.6858708113,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
239811576,Carolina Pavez Andrade,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/427162142/medium.jpeg,-32.2434444444,-71.4920833333,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
240433836,Claudia Medina,,https://static.inaturalist.org/photos/428356010/medium.jpeg,-31.8795366667,-71.49295,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
240464723,Pilar Molina Albornoz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/428417166/medium.jpeg,-30.2605527778,-71.4881361111,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
240600265,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/428675082/medium.jpeg,-31.6340951581,-71.1918532192,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
240616733,Carolina Mellado,CC-BY-NC,https://static.inaturalist.org/photos/428705303/medium.jpg,-34.4239817992,-72.0451377113,Cardenal Caro,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
241078515,Damaris,,https://static.inaturalist.org/photos/429609735/medium.jpeg,-33.0099986,-70.9214158997,Chacabuco,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
241179117,vladimirr99,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/429798086/medium.jpeg,36.9486388901,-120.794053115,Merced,California,Cistanthe grandiflora,Pata de guanaco
241270844,Isadora,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/429978987/medium.jpeg,-33.4419856395,-71.6650659218,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
241372500,Angellina Merino,,https://static.inaturalist.org/photos/430171293/medium.jpeg,-30.8202843182,-71.2696650624,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
241404479,Algarroboceae,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/430235250/medium.jpeg,-33.3037979651,-71.6521638259,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
241507967,Patty González,,https://static.inaturalist.org/photos/430429208/medium.jpg,-33.3647762,-71.6705534,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
241563978,Catalina C,,https://static.inaturalist.org/photos/430539451/medium.jpeg,-29.3958176619,-70.8682251906,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242288163,Daniel Ape Osorio,CC-BY,https://static.inaturalist.org/photos/431937495/medium.jpeg,-29.5843246215,-71.2995512411,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242337594,Angellina Merino,,https://static.inaturalist.org/photos/432028132/medium.jpeg,-29.4477824065,-71.2987257913,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242357552,Sebastián Ramírez Rebolledo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432065361/medium.jpeg,-32.7689283333,-71.5307916667,Valparaíso,Valparaíso,Cistanthe grandiflora,Pata de guanaco
242379080,Javier Gross,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432106072/medium.jpg,-33.4400722824,-71.6551279969,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
242379082,Javier Gross,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432106087/medium.jpg,-33.4400722824,-71.6551279969,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
242418179,Ana Sandoval,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432187331/medium.jpeg,-30.0358361111,-70.6928694444,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242421062,vicente nazar,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432190181/medium.jpg,-34.5366464537,-71.1557622674,Cachapoal,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
242793848,Carolina Esperanza E.,,https://static.inaturalist.org/photos/432869087/medium.jpeg,-29.9423404553,-71.2184549868,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242794779,Rodrigo Barros,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/432871495/medium.jpeg,-33.3680916667,-71.6900116667,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
242914657,Rafael Canihuante,,https://static.inaturalist.org/photos/433090861/medium.jpeg,-29.95243777,-71.21264959,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242953038,Ben Lyle Bedard,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/433161967/medium.jpeg,-29.6115916667,-71.28675,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242970579,Trinidad Mac-Pherson L,,https://static.inaturalist.org/photos/433197944/medium.jpeg,-30.6285670627,-71.2797645852,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
242974553,Juan Lagunas,,https://static.inaturalist.org/photos/433205840/medium.jpeg,-33.361545,-70.5991583333,Santiago,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243089184,Rodrigo Jorquera González,,https://static.inaturalist.org/photos/433424095/medium.jpeg,-29.8422616,-71.2677766,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243090815,alonso espinoza,,https://static.inaturalist.org/photos/433426895/medium.jpeg,-33.7347112829,-70.3171464242,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243091236,Ariane Claussen Duk,,https://static.inaturalist.org/photos/433427752/medium.jpeg,-33.7334135516,-70.3196534377,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243095892,Ben Lyle Bedard,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/433433276/medium.jpeg,-29.8232908321,-71.2898611585,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243132371,Martin Godoy,,https://static.inaturalist.org/photos/433500892/medium.jpeg,-29.9778727082,-71.3679032027,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243173040,Francisca José Jimeno Donaire,,https://static.inaturalist.org/photos/433576955/medium.jpeg,-33.44117,-71.6548083333,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243173137,Francisca José Jimeno Donaire,,https://static.inaturalist.org/photos/433577167/medium.jpeg,-33.4414283333,-71.6578216667,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243235118,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/433700996/medium.jpeg,-32.9364666667,-71.0860138333,Quillota,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243316096,Rocio Jerez Henríquez,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/433858552/medium.jpeg,-32.8540133333,-70.8679966667,San Felipe de Aconcagua,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243364466,Aron Teixeira,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/433944917/medium.jpeg,-33.5924189722,-70.936778,Talagante,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243364581,Aron Teixeira,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/433945117/medium.jpeg,-33.5922839722,-70.9367819722,Talagante,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243451761,Piedad Aguirre,,https://static.inaturalist.org/photos/434117343/medium.jpeg,-28.7620079236,-70.4872036725,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
243484187,Luis Cerda,CC0,https://static.inaturalist.org/photos/434172981/medium.jpeg,-33.3516218,-70.3109594,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243497297,Carlos E. Valdivia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/434198457/medium.jpeg,-33.4726716667,-70.9308383333,Talagante,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
243500658,nelson andres varela hernandez,,https://static.inaturalist.org/photos/434205456/medium.jpeg,-29.9513913872,-70.5341493711,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243503013,Fernanda Montero,,https://static.inaturalist.org/photos/434210370/medium.jpeg,-30.6519916667,-71.673225,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243640010,Ben Lyle Bedard,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/434472846/medium.jpeg,-29.6851583333,-71.2424866667,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243694162,Macarena Pozo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/434554628/medium.jpeg,-31.8805897384,-71.4952052641,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243694181,Macarena Pozo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/434557833/medium.jpeg,-32.1189918311,-71.5078581512,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243694203,Macarena Pozo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/434560766/medium.jpeg,-32.1401195558,-71.5302766668,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
243706925,Daniel Ape Osorio,CC-BY,https://static.inaturalist.org/photos/434604191/medium.jpg,-29.6098911997,-71.2882431997,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243713596,Paloma Nuñez,,https://static.inaturalist.org/photos/434617045/medium.jpeg,-29.9850265,-71.3621492,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243725176,Darío De la Fuente,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/434640780/medium.jpeg,-31.9330897,-71.4835015997,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243792771,alan letelier,,https://static.inaturalist.org/photos/434749868/medium.jpg,-29.9119113,-71.2343643,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
243839158,SebaArosZ,CC-BY-NC,https://static.inaturalist.org/photos/434854635/medium.jpeg,-30.7826960145,-70.9306744569,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244035643,Piedad Aguirre,,https://static.inaturalist.org/photos/435243410/medium.jpeg,-29.9358508573,-71.2499155786,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244149594,By.Ulises,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/435452281/medium.jpg,-30.0180648477,-70.6421735887,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244149725,By.Ulises,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/435452707/medium.jpg,-30.0589409654,-70.7892340056,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244149734,By.Ulises,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/435452732/medium.jpg,-30.0376991545,-70.7362716968,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244149750,By.Ulises,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/435452808/medium.jpg,-30.0528628352,-70.7941720198,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244461011,James Bailey,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/436366215/medium.jpeg,-32.851756448,-70.875197528,San Felipe de Aconcagua,Valparaíso,Cistanthe grandiflora,Pata de guanaco
244610570,Karen araya,,https://static.inaturalist.org/photos/436352650/medium.jpeg,-28.6128716667,-71.27163,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
244667862,Anita Inguerzon,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/436469653/medium.jpeg,-32.23657458,-71.5230697,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
244723849,Alexandru Berríos Buzura,,https://static.inaturalist.org/photos/436573846/medium.jpeg,-29.9413175,-71.2168788997,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244754902,sofia Montecinos Astorga,,https://static.inaturalist.org/photos/436634567/medium.jpeg,-33.9343133333,-71.8480533333,Cardenal Caro,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
244755775,Matías Espinoza Peña,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/436636139/medium.jpeg,-34.50365,-71.018079,Cachapoal,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
244803410,carolina maldonado piñones,,https://static.inaturalist.org/photos/436729919/medium.jpeg,-31.6480120161,-71.1199498549,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244843951,By.Ulises,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/436770075/medium.jpg,-30.0642653147,-70.7053848186,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
244924853,Maxi,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/436972288/medium.jpeg,-33.6833724722,-70.3674774167,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
245002235,Gabriel Zamorano,,https://static.inaturalist.org/photos/437121297/medium.jpeg,-33.4414710833,-71.6569824167,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
245143007,Denisse del Campo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/437393181/medium.jpeg,-28.5441866667,-70.4258033333,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
245143080,Denisse del Campo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/437393270/medium.jpeg,-28.5441666667,-70.42582,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
245293329,Sandra Paz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/437685427/medium.jpeg,-29.9684783333,-71.3724583333,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
245652635,Francisco Riquelme Tapia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/438398910/medium.jpeg,-30.564836974,-71.6538854688,Limarí,Coquimbo,Cistanthe grandiflora,Pata de guanaco
245741283,Krishna Hinrencksen,,https://static.inaturalist.org/photos/438573963/medium.jpeg,-33.5524466667,-71.618155,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
245893897,Pilar Molina Albornoz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/438869419/medium.jpeg,-29.9572583333,-71.2190694444,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
245922624,Atreo Jofré Fernández,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/438927436/medium.jpeg,-32.7513741023,-70.7564981282,Los Andes,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246236852,Ricardo Estay Aguilera,,https://static.inaturalist.org/photos/439544650/medium.jpeg,-32.2207113858,-71.5244504437,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246402298,Scott Wieman,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/439876879/medium.jpg,-33.0290222222,-71.5540694444,Valparaíso,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246414311,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/439902327/medium.jpeg,-32.3702859888,-71.5127605988,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246415338,Lion Nativo,,https://static.inaturalist.org/photos/439904926/medium.jpeg,-32.2321144184,-71.4621788593,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246428781,Javiera Olagaray Nordio,,https://static.inaturalist.org/photos/439932374/medium.jpeg,-32.5068862412,-71.4457762241,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
246683798,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/440431523/medium.jpeg,-29.9646883333,-71.356095,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
246695454,,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/440452408/medium.jpeg,-29.9418506941,-71.2194560186,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
246988988,Daniel E M,,https://static.inaturalist.org/photos/441033421/medium.jpeg,-33.4239157013,-70.4794758931,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
247008249,Teresa Toro Araneda,,https://static.inaturalist.org/photos/441071238/medium.jpeg,-32.1406103167,-71.5255511552,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247009973,Teresa Toro Araneda,,https://static.inaturalist.org/photos/441074908/medium.jpeg,-32.1406103167,-71.5255511552,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247009991,Isabel (AlikantoChile),CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/441074950/medium.jpeg,-29.7184114819,-71.2175567821,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
247032060,Néstor Martínez,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/441119966/medium.jpeg,-32.6906061867,-71.4528445154,Valparaíso,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247092765,Atreo Jofré Fernández,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/441241189/medium.jpeg,-33.4402076878,-71.6521805897,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247116607,Fred Kattermann,,https://static.inaturalist.org/photos/441285057/medium.jpg,-28.7659742476,-71.3132594877,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
247151992,Eric Rojas-Abarca,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/441356073/medium.jpeg,-33.5540716667,-71.626725,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247373571,Emilia Loyola Fuentes,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/441800681/medium.jpeg,-32.6725833333,-71.0199971667,San Felipe de Aconcagua,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247561651,Eric Rojas-Abarca,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/442172847/medium.jpeg,-33.43528,-71.6432033333,San Antonio,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247749507,Carolina Covarrubias,,https://static.inaturalist.org/photos/442553389/medium.jpeg,-30.2224028,-71.4162656,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
247754317,Fred Kattermann,,https://static.inaturalist.org/photos/442561095/medium.jpeg,-33.0666667,-71.6166667,Valparaíso,Valparaíso,Cistanthe grandiflora,Pata de guanaco
247829553,Sergio Benavides Avendaño,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/442683895/medium.jpeg,-28.3005539356,-71.1626433909,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
247829559,Sergio Benavides Avendaño,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/442684032/medium.jpeg,-28.301,-71.1637350421,Huasco,Atacama,Cistanthe grandiflora,Pata de guanaco
247829632,Sergio Benavides Avendaño,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/442685077/medium.jpg,-27.5904916667,-70.4809833333,Copiapó,Atacama,Cistanthe grandiflora,Pata de guanaco
248157598,YerkoAndrei,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/443344831/medium.jpeg,-33.4832689104,-70.9081143513,Maipo,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
248191565,Matías Espinoza Peña,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/443413594/medium.jpeg,-34.536059,-71.181892,Cachapoal,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
248275017,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/443580156/medium.jpeg,-32.23115069,-71.52072397,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
248295352,cata conejo,,https://static.inaturalist.org/photos/443618780/medium.jpeg,-34.4818528056,-72.0177458972,Cardenal Caro,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
248461205,Ben Lyle Bedard,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/443951698/medium.jpeg,-29.9471770317,-71.2127029705,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
248513332,Gricel Escobar,,https://static.inaturalist.org/photos/444053930/medium.jpeg,-32.717552871,-71.5038941037,Valparaíso,Valparaíso,Cistanthe grandiflora,Pata de guanaco
248970516,Felipe Meléndez,,https://static.inaturalist.org/photos/444967459/medium.jpeg,-33.3632970752,-71.1918789893,Melipilla,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
249257369,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/445534163/medium.jpeg,-32.5367077,-71.4679681,Petorca,Valparaíso,Cistanthe grandiflora,Pata de guanaco
249274408,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/445568874/medium.jpeg,-34.5434216667,-71.17617,Cachapoal,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
250045955,Francisca Baeza Riquelme,,https://static.inaturalist.org/photos/447103391/medium.jpeg,-33.9297133333,-70.7957466667,Cachapoal,Libertador General Bernardo O'Higgins,Cistanthe grandiflora,Pata de guanaco
250139040,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/447294136/medium.jpeg,-30.1253828,-70.4881642997,Elqui,Coquimbo,Cistanthe grandiflora,Pata de guanaco
250147835,Álvaro Parra Valdivia,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/447312069/medium.jpeg,-27.5127783333,-70.4794916667,Copiapó,Atacama,Cistanthe grandiflora,Pata de guanaco
250149200,Nicolás Garcés,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/447314921/medium.jpeg,-33.39428,-70.4739,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
250227827,Lion Nativo,,https://static.inaturalist.org/photos/447472500/medium.jpeg,-31.4874313417,-71.541144523,Choapa,Coquimbo,Cistanthe grandiflora,Pata de guanaco
250231296,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/447479599/medium.jpeg,-35.0492333333,-70.64727,Curicó,Maule,Cistanthe grandiflora,Pata de guanaco
251223069,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/449470709/medium.jpeg,-33.4241677635,-70.4786314164,Cordillera,Región Metropolitana de Santiago,Cistanthe grandiflora,Pata de guanaco
